unix,date,symbol,open,high,low,close,Volume BTC,Volume USD
1612749600,02/09/2021 02:00,BTC/USD,38597.9,38600,38592.69,38600,2.93716541,113374.5848
1612749540,02/09/2021 01:59,BTC/USD,38588.6,38604.4,38562.74,38595.74,2.10392763,81202.64379
1612749480,02/09/2021 01:58,BTC/USD,38618.27,38618.27,38602.95,38606.11,1.28861949,49748.58578
1612749420,02/09/2021 01:57,BTC/USD,38641.73,38641.73,38565,38577.07,2.22160883,85703.15935
1612749360,02/09/2021 01:56,BTC/USD,38664.56,38664.56,38637.5,38637.5,0.84882235,32796.37355
1612749300,02/09/2021 01:55,BTC/USD,38639.54,38644.59,38639.54,38641.73,1.314,50775.23322
1612749240,02/09/2021 01:54,BTC/USD,38644.37,38647.65,38644.37,38647.65,0.21534209,8322.465725
1612749180,02/09/2021 01:53,BTC/USD,38632.55,38646.88,38616.81,38646.88,1.37745659,53234.39954
1612749120,02/09/2021 01:52,BTC/USD,38607.82,38633.15,38607.82,38633.15,0.715,27622.70225
1612749060,02/09/2021 01:51,BTC/USD,38606.88,38607.9,38593.84,38606.62,1.56554313,60440.32871
1612749000,02/09/2021 01:50,BTC/USD,38566.31,38596.5,38566.31,38596.5,2.27343953,87746.80882
1612748940,02/09/2021 01:49,BTC/USD,38639.54,38643.9,38633.12,38643.9,0.44776173,17303.25952
1612748880,02/09/2021 01:48,BTC/USD,38648.1,38650,38635.05,38643.99,3.41449488,131949.706
1612748820,02/09/2021 01:47,BTC/USD,38650,38650,38624.34,38648.1,3.62230329,139995.1398
1612748760,02/09/2021 01:46,BTC/USD,38640,38641.53,38592.39,38592.39,0.10878618,4198.318685
1612748700,02/09/2021 01:45,BTC/USD,38599.52,38621.75,38590,38619.94,0.41324439,15959.47355
1612748640,02/09/2021 01:44,BTC/USD,38590.62,38615.95,38590.62,38603.61,0.68659991,26505.23515
1612748580,02/09/2021 01:43,BTC/USD,38610,38610,38596.48,38598.28,0.57455524,22176.84403
1612748520,02/09/2021 01:42,BTC/USD,38582.24,38632.08,38582.24,38632.08,0.81855669,31622.54753
1612748460,02/09/2021 01:41,BTC/USD,38605.57,38624.28,38576.8,38576.8,7.66885215,295839.7756
1612748400,02/09/2021 01:40,BTC/USD,38625.47,38625.47,38625.47,38625.47,0.00407335,157.3350582
1612748340,02/09/2021 01:39,BTC/USD,38595.12,38609.66,38595.12,38609.66,0.1959521,7565.643957
1612748280,02/09/2021 01:38,BTC/USD,38588.9,38590.43,38588.9,38590.43,2.01171,77632.75394
1612748220,02/09/2021 01:37,BTC/USD,38603.18,38634.71,38603.18,38614.81,0.07199047,2779.898321
1612748160,02/09/2021 01:36,BTC/USD,38602.23,38649.64,38602.23,38649.64,0.58695722,22685.68525
1612748100,02/09/2021 01:35,BTC/USD,38569.68,38609.3,38562.99,38602.23,0.54399248,20999.32283
1612748040,02/09/2021 01:34,BTC/USD,38530.84,38591.15,38530.84,38591.15,1.57214012,60670.69519
1612747980,02/09/2021 01:33,BTC/USD,38548.43,38548.43,38500,38528.32,14.00289976,539508.2029
1612747920,02/09/2021 01:32,BTC/USD,38611.14,38613.7,38521.69,38565.39,3.51858984,135695.7894
1612747860,02/09/2021 01:31,BTC/USD,38626.22,38642.97,38556.27,38596.86,15.08171637,582106.8953
1612747800,02/09/2021 01:30,BTC/USD,38673.69,38695.91,38609.54,38609.54,7.90823862,305333.4553
1612747740,02/09/2021 01:29,BTC/USD,38700.07,38700.07,38685.56,38685.56,0.52386351,20265.95325
1612747680,02/09/2021 01:28,BTC/USD,38669.03,38709.58,38669.03,38700.12,2.690353,104116.9839
1612747620,02/09/2021 01:27,BTC/USD,38726.67,38726.67,38669.7,38671.85,0.76764562,29686.27627
1612747560,02/09/2021 01:26,BTC/USD,38756.52,38771.31,38700,38700,0.62911811,24346.87086
1612747500,02/09/2021 01:25,BTC/USD,38752.34,38779.7,38748.84,38764.43,0.65907961,25548.84541
1612747440,02/09/2021 01:24,BTC/USD,38766.2,38766.2,38737.9,38737.9,0.39311117,15228.30119
1612747380,02/09/2021 01:23,BTC/USD,38787.71,38787.71,38722.39,38740.82,3.13159864,121320.6992
1612747320,02/09/2021 01:22,BTC/USD,38828.25,38861.93,38820.41,38824.76,3.60184084,139840.6062
1612747260,02/09/2021 01:21,BTC/USD,38827.03,38834.07,38803.93,38821.57,1.08660046,42183.53582
1612747200,02/09/2021 01:20,BTC/USD,38821.35,38841.25,38821.35,38824.4,2.73592498,106220.6458
1612747140,02/09/2021 01:19,BTC/USD,38791.46,38828.61,38787.43,38821.26,2.93930259,114107.4301
1612747080,02/09/2021 01:18,BTC/USD,38827.38,38844.61,38806.64,38810.85,2.93628699,113959.7939
1612747020,02/09/2021 01:17,BTC/USD,38815.32,38847.76,38815.32,38845.85,0.63798576,24783.09914
1612746960,02/09/2021 01:16,BTC/USD,38823.3,38839.15,38810.89,38839.15,3.09507844,120210.2158
1612746900,02/09/2021 01:15,BTC/USD,38922.74,38923.6,38827.77,38827.77,1.3114262,50919.75487
1612746840,02/09/2021 01:14,BTC/USD,38939.6,38962.22,38913.78,38925.8,0.23949488,9322.5298
1612746780,02/09/2021 01:13,BTC/USD,38865.84,38900,38865.84,38900,0.61002475,23729.96278
1612746720,02/09/2021 01:12,BTC/USD,38850,38877.94,38831.97,38858.82,4.45271277,173027.164
1612746660,02/09/2021 01:11,BTC/USD,38829.66,38850,38808.51,38850,3.01741098,117226.4166
1612746600,02/09/2021 01:10,BTC/USD,38798.79,38844.14,38798.79,38816.26,0.92982952,36092.5044
1612746540,02/09/2021 01:09,BTC/USD,38785.18,38795.82,38785.18,38795.82,1.566548,60775.51423
1612746480,02/09/2021 01:08,BTC/USD,38757.24,38770.05,38757.24,38766.67,1.46985623,56981.43142
1612746420,02/09/2021 01:07,BTC/USD,38840.07,38841.68,38806.05,38806.05,1.99723472,77504.79041
1612746360,02/09/2021 01:06,BTC/USD,38792.34,38856.68,38792.34,38832.54,1.81596514,70518.53894
1612746300,02/09/2021 01:05,BTC/USD,38734.25,38814.69,38734.25,38801.92,6.49734874,252109.606
1612746240,02/09/2021 01:04,BTC/USD,38680.85,38717.14,38669.58,38717.14,4.30307342,166602.696
1612746180,02/09/2021 01:03,BTC/USD,38733.61,38733.61,38651,38692.2,11.21143765,433795.1878
1612746120,02/09/2021 01:02,BTC/USD,38779.49,38779.49,38777.12,38777.12,0.508,19698.77696
1612746060,02/09/2021 01:01,BTC/USD,38832.75,38858.74,38822.84,38840.76,3.97953444,154568.1421
1612746000,02/09/2021 01:00,BTC/USD,38784.31,38813.83,38784.31,38801.22,2.33027022,90417.32747
1612745940,02/09/2021 00:59,BTC/USD,38750.15,38769.54,38741.73,38769.54,1.67263047,64847.11391
1612745880,02/09/2021 00:58,BTC/USD,38815.32,38824.91,38740.3,38740.45,4.06937999,157649.612
1612745820,02/09/2021 00:57,BTC/USD,38809.27,38809.35,38796.4,38805.09,4.0952487,158916.4944
1612745760,02/09/2021 00:56,BTC/USD,38780.59,38827.03,38741.95,38827.03,4.45172439,172847.2364
1612745700,02/09/2021 00:55,BTC/USD,38778.52,38787.53,38778.52,38787.53,1.83815439,71297.46855
1612745640,02/09/2021 00:54,BTC/USD,38754.42,38783.79,38754.42,38766.29,1.20370264,46663.08562
1612745580,02/09/2021 00:53,BTC/USD,38784.45,38794.55,38754.42,38754.42,1.62149719,62840.18313
1612745520,02/09/2021 00:52,BTC/USD,38755.5,38771.98,38731.25,38771.98,1.32572687,51401.05569
1612745460,02/09/2021 00:51,BTC/USD,38814.08,38819.88,38787.45,38791.86,1.40344067,54442.07399
1612745400,02/09/2021 00:50,BTC/USD,38766.88,38813.1,38766.88,38813.1,1.49591543,58061.11518
1612745340,02/09/2021 00:49,BTC/USD,38804.79,38804.79,38739.74,38739.86,2.41957221,93733.88868
1612745280,02/09/2021 00:48,BTC/USD,38779.57,38820.54,38779.57,38820.54,7.87337203,305648.5538
1612745220,02/09/2021 00:47,BTC/USD,38783.1,38813.16,38779.82,38779.82,1.47706932,57280.48236
1612745160,02/09/2021 00:46,BTC/USD,38835.98,38839.21,38790.68,38790.68,2.29478506,89016.27293
1612745100,02/09/2021 00:45,BTC/USD,38796.65,38827.31,38791.62,38827.31,0.10136665,3935.794343
1612745040,02/09/2021 00:44,BTC/USD,38807.73,38813.88,38753.27,38805.08,0.84703961,32869.43983
1612744980,02/09/2021 00:43,BTC/USD,38801.95,38831.05,38801.95,38805.51,0.8004,31059.9302
1612744920,02/09/2021 00:42,BTC/USD,38820.96,38824.61,38779.54,38794.39,1.66465081,64579.11274
1612744860,02/09/2021 00:41,BTC/USD,38824.04,38850.1,38815.03,38834.84,4.04455449,157069.6265
1612744800,02/09/2021 00:40,BTC/USD,38793.76,38816.61,38778.37,38816.61,1.31240324,50943.04473
1612744740,02/09/2021 00:39,BTC/USD,38747.92,38797.93,38747.92,38778.32,1.49506762,57976.21059
1612744680,02/09/2021 00:38,BTC/USD,38729.11,38757.45,38728.44,38728.44,1.7618191,68232.50531
1612744620,02/09/2021 00:37,BTC/USD,38760,38760,38724.69,38728.84,3.65790186,141666.2959
1612744560,02/09/2021 00:36,BTC/USD,38737.37,38775.87,38717.8,38760,5.58779921,216583.0974
1612744500,02/09/2021 00:35,BTC/USD,38797.09,38797.09,38723.25,38725.66,1.06730338,41332.02781
1612744440,02/09/2021 00:34,BTC/USD,38799.68,38824.71,38783.36,38814.31,1.85118097,71852.31204
1612744380,02/09/2021 00:33,BTC/USD,38813.46,38813.74,38795.5,38795.63,2.53021831,98161.41337
1612744320,02/09/2021 00:32,BTC/USD,38844.31,38853.03,38801.11,38801.11,1.58501539,61500.3565
1612744260,02/09/2021 00:31,BTC/USD,38809.88,38875.31,38806.22,38832.04,15.66935892,608473.1724
1612744200,02/09/2021 00:30,BTC/USD,38856.85,38869.96,38809.88,38809.88,3.53322797,137124.1535
1612744140,02/09/2021 00:29,BTC/USD,38869.28,38899.19,38869.28,38878.03,2.80964936,109233.6321
1612744080,02/09/2021 00:28,BTC/USD,38863.21,38877.47,38853.73,38853.73,3.29318716,127952.6048
1612744020,02/09/2021 00:27,BTC/USD,38829.71,38874.21,38829.71,38858.48,2.38665283,92741.70126
1612743960,02/09/2021 00:26,BTC/USD,38885.79,38886.85,38818.65,38818.65,3.70567456,143849.2838
1612743900,02/09/2021 00:25,BTC/USD,38915.62,38928,38900.13,38900.13,0.66853484,26006.09219
1612743840,02/09/2021 00:24,BTC/USD,38928.63,38948.99,38924.43,38928.72,1.46110371,56878.89722
1612743780,02/09/2021 00:23,BTC/USD,38876.78,38949.26,38876.78,38923.46,3.15737365,122895.907
1612743720,02/09/2021 00:22,BTC/USD,38953.13,38953.13,38883.11,38883.11,1.33836209,52039.68037
1612743660,02/09/2021 00:21,BTC/USD,39001.54,39020.51,38909.98,38909.98,2.36356399,91966.22758
1612743600,02/09/2021 00:20,BTC/USD,39036.52,39057.61,39000.06,39000.06,0.90673135,35362.57705
1612743540,02/09/2021 00:19,BTC/USD,39063.89,39063.89,39010.54,39025.46,1.4508149,56618.71885
1612743480,02/09/2021 00:18,BTC/USD,39088.2,39088.2,39043.92,39063.65,4.3479735,169847.715
1612743420,02/09/2021 00:17,BTC/USD,39080.06,39092.36,39080.06,39088.08,2.5066899,97981.69535
1612743360,02/09/2021 00:16,BTC/USD,39072.04,39114.2,39042.41,39095.27,2.57226321,100563.3247
1612743300,02/09/2021 00:15,BTC/USD,39123.72,39127.61,39074.4,39074.4,4.3324982,169289.7677
1612743240,02/09/2021 00:14,BTC/USD,39159.05,39159.05,39133.65,39133.65,1.01198673,39602.7345
1612743180,02/09/2021 00:13,BTC/USD,39159,39162.1,39143.56,39143.56,7.99214985,312841.1972
1612743120,02/09/2021 00:12,BTC/USD,39109.5,39159,39109.5,39112.61,1.69270236,66206.00725
1612743060,02/09/2021 00:11,BTC/USD,39093.13,39147.38,39093.13,39120.29,9.81135196,383822.934
1612743000,02/09/2021 00:10,BTC/USD,39026.97,39099,39026.97,39099,3.63011648,141933.9243
1612742940,02/09/2021 00:09,BTC/USD,39027.2,39042.3,39025.74,39025.74,0.1458027,5690.058261
1612742880,02/09/2021 00:08,BTC/USD,38998.99,39050,38998.99,39049.03,3.62036108,141371.5884
1612742820,02/09/2021 00:07,BTC/USD,38967.03,38999,38957.64,38999,1.44415848,56320.73656
1612742760,02/09/2021 00:06,BTC/USD,38935.55,38960.1,38923.5,38927.25,6.18610126,240807.9103
1612742700,02/09/2021 00:05,BTC/USD,38934.87,38939.19,38882.92,38919.57,1.29278948,50314.81066
1612742640,02/09/2021 00:04,BTC/USD,38895,38999,38895,38976.04,6.87639424,268014.617
1612742580,02/09/2021 00:03,BTC/USD,38808.99,38860.57,38808.99,38860.57,2.16886481,84283.32277
1612742520,02/09/2021 00:02,BTC/USD,38840,38840,38770.2,38794.15,2.43315547,94392.19828
1612742460,02/09/2021 00:01,BTC/USD,38867.74,38885.61,38853,38853,4.64299508,180394.2878
1612742400,02/09/2021 00:00,BTC/USD,38870.36,38907.81,38870.36,38884.63,1.90297415,73996.44572
